MDSBIsc,MDSBNsc,SPIIsc,SPINsc,FCHIIsc,FCHINsc,EXPBNsc,NRABNsc,RUSBIsc,RUSBNsc,AKMBNsc,date,ent_id,entity,sector
,,,,,,,,11,7,,01.07.2014,17544201,Гарант-Инвест КБ,Банки
,,,,,,,,11,7,,01.10.2014,17544201,Гарант-Инвест КБ,Банки
,,,,,,,,11,7,,01.01.2015,17544201,Гарант-Инвест КБ,Банки
,,,,,,,,11,7,,01.04.2015,17544201,Гарант-Инвест КБ,Банки
,,,,,,,,11,7,,01.07.2015,17544201,Гарант-Инвест КБ,Банки
,,,,,,,,11,7,,01.10.2015,17544201,Гарант-Инвест КБ,Банки
,,,,,,,8,,,,01.07.2012,17546341,Экономикс-Банк,Банки
,,,,,,,8,,,,01.10.2012,17546341,Экономикс-Банк,Банки
,,,,,,,8,,,,01.01.2013,17546341,Экономикс-Банк,Банки
,,,,,,,8,,,,01.04.2013,17546341,Экономикс-Банк,Банки
,,,,,,,8,,,,01.07.2013,17546341,Экономикс-Банк,Банки
,,,,,,2,8,,,,01.10.2013,17546341,Экономикс-Банк,Банки
,,,,,,2,8,,,,01.01.2014,17546341,Экономикс-Банк,Банки
,,,,,,2,,,,,01.04.2014,17546341,Экономикс-Банк,Банки
,,,,,,2,,,,,01.07.2014,17546341,Экономикс-Банк,Банки
,,,,,,2,,,,,01.10.2014,17546341,Экономикс-Банк,Банки
,,,,,,2,,,,,01.01.2015,17546341,Экономикс-Банк,Банки
,,,,,,2,,,,,01.04.2015,17546341,Экономикс-Банк,Банки
,,,,,,2,,,,,01.07.2015,17546341,Экономикс-Банк,Банки
,,,,,,,,,,3,01.07.2012,17546460,Банк Западный,Банки
,,,,,,,,,,3,01.10.2012,17546460,Банк Западный,Банки
,,,,,,,,,,3,01.01.2013,17546460,Банк Западный,Банки
,,,,,,,,,,3,01.04.2013,17546460,Банк Западный,Банки
,,,,,,,,,,3,01.07.2013,17546460,Банк Западный,Банки
,,,,,,,,,,2,01.10.2013,17546460,Банк Западный,Банки
,,,,,,,,,,2,01.01.2014,17546460,Банк Западный,Банки
,,,,,,,,,,2,01.04.2014,17546460,Банк Западный,Банки
,,,,,,2,,,,,01.07.2012,17546631,Рост АБ,Банки
,,,,,,2,,,,,01.10.2012,17546631,Рост АБ,Банки
,,,,,,2,,,,,01.01.2013,17546631,Рост АБ,Банки
,,,,,,2,,,,,01.04.2013,17546631,Рост АБ,Банки
,,,,,,2,,,,,01.07.2012,17546909,МеждФинКлуб АКБ,Банки
15,8,,,,,1,,,,,01.10.2012,17546909,МеждФинКлуб АКБ,Банки
15,8,,,,,1,,,,,01.01.2013,17546909,МеждФинКлуб АКБ,Банки
15,8,,,,,1,,,,,01.04.2013,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.07.2013,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.10.2013,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.01.2014,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.04.2014,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.07.2014,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.10.2014,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.01.2015,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.04.2015,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.07.2015,17546909,МеждФинКлуб АКБ,Банки
14,7,,,,,1,,,,,01.10.2015,17546909,МеждФинКлуб АКБ,Банки
,,,,,,2,,,,,01.01.2016,17546909,МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ,Банки
,,,,,,,7,12,9,,01.10.2012,17546938,Банк РасчетовИСбережений,Банки
,,,,,,,7,12,9,,01.01.2013,17546938,Банк РасчетовИСбережений,Банки
,,,,,,,7,12,9,,01.04.2013,17546938,Банк РасчетовИСбережений,Банки
,,,,,,,7,12,9,,01.07.2013,17546938,Банк РасчетовИСбережений,Банки
,,,,,,,7,12,9,,01.10.2013,17546938,Банк РасчетовИСбережений,Банки
,,,,,,,7,12,9,,01.01.2014,17546938,Банк РасчетовИСбережений,Банки
,,,,,,,7,12,9,,01.04.2014,17546938,Банк РасчетовИСбережений,Банки
,,,,,,,8,13,10,,01.07.2012,17546938,Банк РасчетовИСбережений,Банки
,,,,,,2,,,,,01.07.2014,17546938,Банк РасчетовИСбережений,Банки
,,,,,,2,,,,,01.10.2014,17546938,Банк РасчетовИСбережений,Банки
,,,,,,2,,,,,01.01.2015,17546938,Банк РасчетовИСбережений,Банки
,,,,,,2,,,,,01.04.2015,17546938,Банк РасчетовИСбережений,Банки
,,,,,,2,,,,,01.07.2015,17546938,Банк РасчетовИСбережений,Банки
,,,,,,2,,,,,01.07.2012,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.10.2012,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.01.2013,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.04.2013,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.07.2013,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.10.2013,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.01.2014,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.04.2014,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.07.2014,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.10.2014,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.01.2015,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.04.2015,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.07.2015,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.10.2015,17667493,Трансстройбанк АКБ,Банки
,,,,,,2,,,,,01.01.2016,17667493,Трансстройбанк,Банки
,,,,,,2,,,,,01.07.2012,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.10.2012,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.01.2013,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.04.2013,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.07.2013,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.10.2013,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.01.2014,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.04.2014,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.07.2014,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.10.2014,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.01.2015,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.04.2015,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.07.2015,18166936,НЗБанк,Банки
,,,,,,2,,,,,01.10.2015,18166936,НЗБанк,Банки
,,,,9,1,,,,,,01.07.2012,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.10.2012,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.01.2013,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.04.2013,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.07.2013,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.10.2013,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.01.2014,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.04.2014,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.07.2014,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.10.2014,18511570,Денизбанк Москва,Банки
,,,,9,1,,,,,,01.01.2015,18511570,Денизбанк Москва,Банки
,,,,10,1,,,,,,01.04.2015,18511570,Денизбанк Москва,Банки
,,,,10,1,,,,,,01.07.2015,18511570,Денизбанк Москва,Банки
,,,,10,1,,,,,,01.10.2015,18511570,Денизбанк Москва,Банки
,,,,,,,1,,,,01.01.2015,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,1,,,,01.04.2015,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,1,,,,01.07.2015,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,1,,,,01.10.2015,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,2,,,,01.01.2014,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,2,,,,01.04.2014,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,2,,,,01.07.2014,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,2,,,,01.10.2014,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,3,,,,01.07.2012,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,3,,,,01.10.2012,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,3,,,,01.01.2013,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,3,,,,01.04.2013,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,3,,,,01.07.2013,18753303,Мидзухо Банк(Москва),Банки
,,,,,,,3,,,,01.10.2013,18753303,Мидзухо Банк(Москва),Банки
9,0,,,,,,,,,,01.07.2012,18866059,ДельтаКредит КБ,Банки
9,0,,,,,,,,,,01.10.2012,18866059,ДельтаКредит КБ,Банки
9,0,,,7,0,,,,,,01.01.2013,18866059,ДельтаКредит КБ,Банки
9,0,,,7,0,,,,,,01.04.2013,18866059,ДельтаКредит КБ,Банки
9,0,,,7,0,,,,,,01.07.2013,18866059,ДельтаКредит КБ,Банки
9,0,,,7,0,,,,,,01.10.2013,18866059,ДельтаКредит КБ,Банки
9,0,,,7,0,,,,,,01.01.2014,18866059,ДельтаКредит КБ,Банки
9,0,,,7,0,,,,,,01.04.2014,18866059,ДельтаКредит КБ,Банки
9,0,,,7,0,,,,,,01.07.2014,18866059,ДельтаКредит КБ,Банки
9,0,,,8,0,,,,,,01.10.2014,18866059,ДельтаКредит КБ,Банки
9,0,,,8,0,,,,,,01.01.2015,18866059,ДельтаКредит КБ,Банки
10,1,,,9,0,,,,,,01.04.2015,18866059,ДельтаКредит КБ,Банки
10,1,,,9,0,,,,,,01.07.2015,18866059,ДельтаКредит КБ,Банки
10,1,,,9,0,,,,,,01.10.2015,18866059,ДельтаКредит КБ,Банки
8,0,7,,,,,,,,,01.07.2012,18933034,МСП БАНК,Банки
8,0,7,,,,,,,,,01.10.2012,18933034,МСП БАНК,Банки
8,0,7,,,,,,,,,01.01.2013,18933034,МСП БАНК,Банки
8,0,7,,,,,,,,,01.04.2013,18933034,МСП БАНК,Банки
8,0,7,,,,,,,,,01.07.2013,18933034,МСП БАНК,Банки
8,0,7,,,,,,,,,01.10.2013,18933034,МСП БАНК,Банки
8,0,7,,,,,,,,,01.01.2014,18933034,МСП БАНК,Банки
8,0,7,,,,,,,,,01.04.2014,18933034,МСП БАНК,Банки
8,0,8,,,,,,,,,01.07.2014,18933034,МСП БАНК,Банки
8,0,8,,,,,,,,,01.10.2014,18933034,МСП БАНК,Банки
9,0,8,,,,,,,,,01.01.2015,18933034,МСП БАНК,Банки
10,1,9,,,,,,,,,01.04.2015,18933034,МСП БАНК,Банки
10,1,9,,,,,,,,,01.07.2015,18933034,МСП БАНК,Банки
10,1,9,,,,,,,,,01.10.2015,18933034,МСП БАНК,Банки
,,6,,,,,,,,,01.04.2013,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.07.2013,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.10.2013,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.01.2014,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.04.2014,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.07.2014,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.10.2014,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.01.2015,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.04.2015,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.07.2015,20000000,BSTDB Bank,Банки
,,6,,,,,,,,,01.10.2015,20000000,BSTDB Bank,Банки
,,,,7,0,,,,,,01.01.2013,20501862,Креди Агриколь КИБ,Банки
,,,,7,0,,,,,,01.04.2013,20501862,Креди Агриколь КИБ,Банки
,,,,7,0,,,,,,01.07.2013,20501862,Креди Агриколь КИБ,Банки
,,,,7,0,,,,,,01.10.2013,20501862,Креди Агриколь КИБ,Банки
,,,,7,0,,,,,,01.01.2014,20501862,Креди Агриколь КИБ,Банки
,,,,7,0,,,,,,01.04.2014,20501862,Креди Агриколь КИБ,Банки
,,,,7,0,,,,,,01.07.2014,20501862,Креди Агриколь КИБ,Банки
,,,,8,0,,,,,,01.10.2014,20501862,Креди Агриколь КИБ,Банки
,,,,8,0,,,,,,01.01.2015,20501862,Креди Агриколь КИБ,Банки
,,,,9,0,,,,,,01.04.2015,20501862,Креди Агриколь КИБ,Банки
,,,,9,0,,,,,,01.07.2015,20501862,Креди Агриколь КИБ,Банки
,,,,9,0,,,,,,01.10.2015,20501862,Креди Агриколь КИБ,Банки
,,,,14,,,4,,,,01.07.2012,20501951,КИТ Финанс ИБ,Банки
,,,,14,9,,4,,,,01.10.2012,20501951,КИТ Финанс ИБ,Банки
,,,,14,9,,4,,,,01.01.2013,20501951,КИТ Финанс ИБ,Банки
,,,,14,9,,4,,,,01.04.2013,20501951,КИТ Финанс ИБ,Банки
,,,,14,9,,4,,,,01.07.2013,20501951,КИТ Финанс ИБ,Банки
,,,,14,9,,4,,,,01.10.2013,20501951,КИТ Финанс ИБ,Банки
,,,,14,9,,4,,,,01.01.2014,20501951,КИТ Финанс ИБ,Банки
,,,,14,9,,4,,,,01.04.2014,20501951,КИТ Финанс ИБ,Банки
,,,,,,,,,,3,01.10.2012,20588219,Монолит,Банки
,,,,,,,,,,3,01.01.2013,20588219,Монолит,Банки
,,,,,,,,,,3,01.04.2013,20588219,Монолит,Банки
,,,,,,,,,,3,01.07.2013,20588219,Монолит,Банки
,,,,,,,,,,2,01.10.2013,20588219,Монолит,Банки
,,,,,,,,,,2,01.01.2014,20588219,Монолит,Банки
7,0,,,8,0,,,5,0,,01.07.2012,20606880,ВТБ 24,Банки
7,0,,,8,0,,,5,0,,01.10.2012,20606880,ВТБ 24,Банки
7,0,,,8,0,,,5,0,,01.01.2013,20606880,ВТБ 24,Банки
7,0,,,8,0,,,5,0,,01.04.2013,20606880,ВТБ 24,Банки
7,0,,,8,0,,,5,0,,01.07.2013,20606880,ВТБ 24,Банки
8,0,,,8,0,,,5,0,,01.10.2013,20606880,ВТБ 24,Банки
8,0,,,8,0,,,5,0,,01.01.2014,20606880,ВТБ 24,Банки
8,0,,,,,,,5,0,,01.04.2014,20606880,ВТБ 24,Банки
8,0,,,,,,,5,0,,01.07.2014,20606880,ВТБ 24,Банки
8,0,,,,,,,5,0,,01.10.2014,20606880,ВТБ 24,Банки
9,0,,,,,,,5,0,,01.01.2015,20606880,ВТБ 24,Банки
10,1,,,,,,,5,0,,01.04.2015,20606880,ВТБ 24,Банки
10,1,,,,,,,5,0,,01.07.2015,20606880,ВТБ 24,Банки
10,1,,,,,,,5,0,,01.10.2015,20606880,ВТБ 24,Банки
,,,,,,,7,,,,01.10.2013,20921624,Веста ИБ,Банки
,,,,,,,7,,,,01.01.2014,20921624,Веста ИБ,Банки
,,,,,,,7,,,,01.04.2014,20921624,Веста ИБ,Банки
,,,,,,,7,,,,01.07.2014,20921624,Веста ИБ,Банки
,,,,,,,7,,,,01.10.2014,20921624,Веста ИБ,Банки
,,,,,,,7,,,,01.01.2015,20921624,Веста ИБ,Банки
,,,,,,2,7,,,,01.04.2015,20921624,Веста ИБ,Банки
,,,,,,2,7,,,,01.07.2015,20921624,Веста ИБ,Банки
,,,,,,2,7,,,,01.10.2015,20921624,Веста ИБ,Банки
,,,,,,2,7,,,,01.01.2016,20921624,"Инвестиционный Банк ""ВЕСТА"" (ООО)",Банки
,,,,,,2,,,,,01.07.2012,20986262,СИБСОЦБАНК,Банки
,,,,,,2,,,,,01.10.2012,20986262,СИБСОЦБАНК,Банки
,,,,,,2,,,,,01.01.2013,20986262,СИБСОЦБАНК,Банки
,,,,,,2,,,,,01.04.2013,20986262,СИБСОЦБАНК,Банки
,,,,,,2,,,,,01.07.2013,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.10.2013,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.01.2014,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.04.2014,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.07.2014,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.10.2014,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.01.2015,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.04.2015,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.07.2015,20986262,СИБСОЦБАНК,Банки
,,,,,,1,,,,,01.10.2015,20986262,СИБСОЦБАНК,Банки
,,,,,,2,,,,,01.01.2016,20986262,СИБСОЦБАНК,Банки
,,,,,,,4,,,,01.01.2016,21182608,"АО АКБ ""ГАЗБАНК""",Банки
15,9,,,,,,4,,,,01.07.2012,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.10.2012,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.01.2013,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.04.2013,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.07.2013,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.10.2013,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.01.2014,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.04.2014,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.07.2014,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.10.2014,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.01.2015,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.04.2015,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.07.2015,21182608,Газбанк КБ,Банки
15,9,,,,,,4,,,,01.10.2015,21182608,Газбанк КБ,Банки
,,,,,,3,,,,,01.10.2013,21194221,ВСБ,Банки
,,,,,,3,,,,,01.07.2013,21194221,ВСБ,Банки
,,,,,,3,,,,,01.04.2013,21194221,ВСБ,Банки
,,,,,,3,,,,,01.01.2013,21194221,ВСБ,Банки
,,,,,,3,,,,,01.10.2012,21194221,ВСБ,Банки
,,,,,,3,,,,,01.07.2012,21194221,ВСБ,Банки
15,9,,,,,2,,,,,01.07.2012,21291250,Солидарность КБ,Банки
15,9,,,,,2,,,,,01.10.2012,21291250,Солидарность КБ,Банки
16,11,,,,,2,,,,,01.01.2013,21291250,Солидарность КБ,Банки
,,,,,,2,,,,,01.04.2013,21291250,Солидарность КБ,Банки
,,,,,,2,,,,,01.07.2013,21291250,Солидарность КБ,Банки
,,,,,,2,,,,,01.10.2013,21291250,Солидарность КБ,Банки
,,,,,,3,,,,,01.01.2014,21291250,Солидарность КБ,Банки
,,,,,,3,,,,,01.04.2014,21291250,Солидарность КБ,Банки
,,,,,,2,,,,,01.07.2014,21291250,Солидарность КБ,Банки
,,,,,,2,,,,,01.10.2014,21291250,Солидарность КБ,Банки
,,,,,,2,,,,,01.01.2015,21291250,Солидарность КБ,Банки
,,,,,,2,,,,,01.04.2015,21291250,Солидарность КБ,Банки
,,,,,,3,,,,,01.07.2015,21291250,Солидарность КБ,Банки
,,,,,,5,,,,,01.10.2015,21291250,Солидарность КБ,Банки
,,,,,,4,,,,,01.01.2016,21291250,Банк «Солидарность»,Банки
,,,,,,2,,,,,01.07.2012,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.10.2012,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.01.2013,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.04.2013,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.07.2013,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.10.2013,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.01.2014,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.04.2014,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.07.2014,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.10.2014,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.01.2015,21293615,Унифин КБ,Банки
,,,,,,2,,,,,01.04.2015,21293615,Унифин КБ,Банки
,,,,,,3,,,,,01.07.2015,21293615,Унифин КБ,Банки
,,,,,,4,,,,,01.10.2015,21293615,Унифин КБ,Банки
,,,,,,3,,,,,01.07.2012,21301875,Земский банк,Банки
,,,,,,3,,,,,01.10.2012,21301875,Земский банк,Банки
,,,,,,2,,,,,01.01.2013,21301875,Земский банк,Банки
,,,,,,2,,,,,01.04.2013,21301875,Земский банк,Банки
,,,,,,2,,,,,01.07.2013,21301875,Земский банк,Банки
,,,,,,2,,,,,01.10.2013,21301875,Земский банк,Банки
,,,,,,2,,,,,01.01.2014,21301875,Земский банк,Банки
,,,,,,2,,,,,01.04.2014,21301875,Земский банк,Банки
,,,,,,2,,,,,01.07.2014,21301875,Земский банк,Банки
,,,,,,2,,,,,01.10.2014,21301875,Земский банк,Банки
,,,,,,2,,,,,01.01.2015,21301875,Земский банк,Банки
,,,,,,2,,,,,01.04.2015,21301875,Земский банк,Банки
,,,,,,3,,,,,01.07.2015,21301875,Земский банк,Банки
,,,,,,2,,,,,01.10.2015,21301875,Земский банк,Банки
,,,,,,2,,,,,01.01.2016,21301875,Земский банк,Банки
,,,,,,3,,,,,01.10.2014,21417572,ФорБанк КБ,Банки
,,,,,,3,,,,,01.01.2015,21417572,ФорБанк КБ,Банки
,,,,,,2,,,,,01.04.2015,21417572,ФорБанк КБ,Банки
,,,,,,2,,,,,01.07.2015,21417572,ФорБанк КБ,Банки
,,,,,,2,,,,,01.10.2015,21417572,ФорБанк КБ,Банки
,,,,,,2,,,,,01.01.2016,21417572,ФорБанк,Банки
,,,,,,1,,,,,01.07.2012,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.10.2012,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.01.2013,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.04.2013,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.07.2013,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.10.2013,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.01.2014,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.04.2014,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.07.2014,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.10.2014,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.01.2015,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.04.2015,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.07.2015,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.10.2015,21553996,Банк КУБ,Банки
,,,,,,1,,,,,01.01.2016,21553996,Кредит Урал Банк,Банки
,,,,,,2,,,,,01.07.2012,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.10.2012,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.01.2013,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.04.2013,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.07.2013,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.10.2013,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.01.2014,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.04.2014,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.07.2014,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.10.2014,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.01.2015,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.04.2015,21768455,Ермак НГАБ,Банки
,,,,,,2,,,,,01.07.2015,21768455,Ермак НГАБ,Банки
,,,,,,3,,,,,01.07.2012,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,3,,,,,01.10.2012,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,3,,,,,01.01.2013,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.04.2013,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.07.2013,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.10.2013,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.01.2014,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.04.2014,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.07.2014,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.10.2014,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.01.2015,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.04.2015,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.07.2015,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.10.2015,21887160,МеждународКоммерБанк КБ,Банки
,,,,,,2,,,,,01.01.2016,21887160,Международный коммерческий банк,Банки
,,,,,,2,,,,,01.07.2012,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.10.2012,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.01.2013,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.04.2013,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.07.2013,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.10.2013,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.01.2014,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.04.2014,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.07.2014,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.10.2014,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.01.2015,22360041,РусЮгбанк КБ,Банки
,,,,,,2,,,,,01.04.2015,22360041,РусЮгбанк КБ,Банки
,,,,,,1,,,,,01.07.2015,22360041,РусЮгбанк КБ,Банки
,,,,,,1,,,,,01.10.2015,22360041,РусЮгбанк КБ,Банки
,,,,,,1,,,,,01.01.2016,22360041,РусЮгбанк,Банки
,,,,,,2,,,,,01.01.2013,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.04.2013,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.07.2013,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.10.2013,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.01.2014,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.04.2014,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.07.2014,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.10.2014,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.01.2015,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.04.2015,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.07.2015,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.10.2015,22498791,КОР АКБ,Банки
,,,,,,2,,,,,01.01.2016,22498791,АКБ «КОР»,Банки
,,,,,,2,,,,,01.07.2012,22779691,Промэнергобанк,Банки
,,,,,,2,,,,,01.10.2012,22779691,Промэнергобанк,Банки
,,,,,,2,,,,,01.01.2013,22779691,Промэнергобанк,Банки
,,,,,,2,,,,,01.04.2013,22779691,Промэнергобанк,Банки
