date;entity;sector;MDSCIsc;MDSCNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPC;NRAC;RUSCIsc;RUSCNsc;AKMC
736146;Евразийский;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ПИК ГК;Строительство;NaN;NaN;14;7;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Пересвет-Инвест;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
736146;Москва Ре;Строительство;NaN;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Интерфлора;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
736146;ОлеФинИнвест;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;ЖелезныеДорогиЯкутии;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
736146;Тандер;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN
736146;Газпром нефть;Нефтегазовый;10;NaN;10;1;9;1;NaN;NaN;NaN;NaN;NaN
736146;Русс Аутдор;СМИ;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;НИПИ ИнжГео;Технологии;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Норильский Никель ГМК;Металлургический;10;1;9;0;9;NaN;NaN;NaN;NaN;NaN;NaN
736146;ОМЗ;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Моспромстрой;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
736146;Транстелеком;Телекоммуникации;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
736146;Олма ИК;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;АИЖК;Финанс.сервисы;10;1;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Регион ИК;Финанс.сервисы;NaN;NaN;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Базовый Элемент;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Космотрас;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Полиметалл;Горнодобыча;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
736146;ЛАЙСА ЖдРекламноеАг-во;СМИ;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;Таттелеком;Телекоммуникации;NaN;NaN;NaN;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN
736146;Домодедово МА;Транспорт;NaN;NaN;10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Сибирская ИК;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Европлан;Финанс.сервисы;NaN;NaN;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
736146;Мир Упаковки;Прочие;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Автобан ДСК;Строительство;13;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Наука-СвязьООО;Телекоммуникации;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;ОРИОН ООО;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;А ПЛЮС ПАРК КОЛПИНО;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Мэйл.Ру;Телекоммуникации;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;МТС;Телекоммуникации;10;NaN;10;NaN;10;2;NaN;NaN;NaN;NaN;NaN
736146;Велес Капитал ИК;Финанс.сервисы;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;ГраждСамолеты Сухого;Машиностроение;NaN;NaN;NaN;NaN;12;4;NaN;NaN;NaN;NaN;NaN
736146;Платежный Центр РНКО;Финанс.сервисы;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Рамблер Интернет Холдинг;СМИ;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;ФИНРЭЙТ;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Балтийский берег;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
736146;ПЕНОПЛЭКС Спб;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Бийскэнерго;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Гарант СДК;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;0;NaN
736146;ВТБ Страхование СК;Страхование;NaN;NaN;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Мортон-РСО;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;Металлоинвест ХК;Металлургический;11;2;11;NaN;11;3;NaN;NaN;NaN;NaN;NaN
736146;РУСАЛ;Металлургический;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;УРАЛСИБ ЛК;Финанс.сервисы;NaN;NaN;NaN;NaN;14;NaN;NaN;NaN;NaN;NaN;NaN
736146;Кубаньагро-Приазовье;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;О`КЕЙ;Ритейл;NaN;NaN;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
736146;Росагролизинг;Финанс.сервисы;NaN;NaN;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
736146;Трубная МетКомп;Металлургический;13;5;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;ПГК;Транспорт;NaN;NaN;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
736146;ИРВИН 2;Фармацевтика;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ФСК ЕЭС;Электроэнергетика;10;1;10;1;9;0;NaN;NaN;NaN;NaN;NaN
736146;Связьинвестнефтехим;Финанс.сервисы;11;NaN;NaN;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN
736146;ОВК Финанс;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
736146;ФосАгро;Химпром, минудобрения;10;1;9;0;10;2;NaN;NaN;NaN;NaN;NaN
736146;ГТЛК;Финанс.сервисы;NaN;NaN;13;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Краус-М;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Объединенные кондитеры;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
736146;Полипласт;Химпром, минудобрения;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;ПРЕМЬЕР ОИЛ;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;РЕСОТРАСТ;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;МПРТ;Технологии;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ВТБ-Лизинг;Финанс.сервисы;NaN;NaN;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Коммерц Инвестментс;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;ФИЛЕНТА;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Аптечная сеть 36.6;Фармацевтика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
736146;ОПИН;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;РуссНефть НК;Нефтегазовый;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Строитель;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;СММ;СМИ;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;2
736146;РосСтрой;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Новопетровская ЗернКомп;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Коммерцпроект;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;БИК;Страхование;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13;10;NaN
736146;Искра Москва;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13;10;NaN
736146;СПБ ОЙЛ;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Краснобродский Южный;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;Хорус Финанс;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;ЕвразХолдинг Финанс;Металлургический;NaN;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;СПб Реновация;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Моя Клиника;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;АФ-Групп ТоргКомп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Альянс-Энерджи;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Ларкан;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Синема Инвест Ижевск;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ОРИОН ТРЕЙДИНГ;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN
736146;Соломенский лесозавод;Леспром, бумага;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;9;NaN
736146;Р1;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Главкачество ТД;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Сигма ООО;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;КМК-Оникс;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Уралмаш НГО Холдинг;;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;НПС;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;РСГ-Финанс;Финанс.сервисы;NaN;NaN;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Шпалерная УК;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;НьюХауТрейд;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13;10;NaN
736146;ЦентрРостовскийДепозит;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;РЕГИОН-ИНВЕСТ ООО;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;NaN
736146;СтройЭкология;;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Стивилон;;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Меркурий;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Эктив Телеком;Телекоммуникации;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Олета;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Магнит;Ритейл;NaN;NaN;10;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN
736146;Нефтьсервисхолдинг;Нефтегазовый;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Лента ООО;Ритейл;NaN;NaN;13;NaN;12;4;NaN;2;NaN;NaN;NaN
736146;Светотехническая компания;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;СтройФорм;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Мир мягкой игрушки;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;ГрандНэкст;;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;СИБЭКО;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Антипинский НПЗ;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;Лойд;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13;10;NaN
736146;ГПБ-Высокие технологии;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Арекс;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Дельта-холдинг;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Дельта Финанс;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;NaN
736146;РосЕвроДевел-Красноярск;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Статус (Москва);;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Глобал1;;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Тройка Лизинг;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Энел Россия;Электроэнергетика;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;МОЭСК;Электроэнергетика;11;2;12;3;10;2;NaN;NaN;NaN;NaN;NaN
736146;Аэроэкспресс;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;1;3;NaN;NaN;NaN
736146;Концерн Лусине;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Синергия;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
736146;Элемент Лизинг;Финанс.сервисы;NaN;NaN;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;ИнвестСовТех;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;МРСК Центра;Электроэнергетика;NaN;NaN;12;3;NaN;NaN;NaN;2;NaN;NaN;NaN
736146;РусГидро;Электроэнергетика;11;2;11;2;10;2;NaN;NaN;NaN;NaN;NaN
736146;МГИиС;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Группа Черкизово;Пищевая промышленность и с/х;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;МРСК Урала;Электроэнергетика;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Золото Селигдара;Горнодобыча;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
736146;Дальневост ГенерКомп;;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Золотая Нива;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Первое КоллекторБюро;Прочие;NaN;NaN;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;ЦентрОбувь ТД;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
736146;ХФЛ Финанс;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;СИБУР Холдинг;Нефтегазовый;10;NaN;NaN;NaN;10;NaN;NaN;NaN;NaN;NaN;NaN
736146;ЕвропейскиеПолиграф-техн;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;КОТАР;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Техинвест Балашиха;;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Мосстрой-17;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Т Плюс;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN
736146;Евразия недвижимость;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Ангстрем СПб;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Правоурмийское;Металлургический;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Ниагара;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;МИРС;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;МРСК Центра и Приволжья;Электроэнергетика;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Пионер ГК;Строительство;NaN;NaN;15;8;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;ВТБ Лизинг Финанс;Финанс.сервисы;NaN;NaN;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Эко-Инжиниринг;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Атомэнергопром;Электроэнергетика;10;1;10;1;9;0;NaN;NaN;NaN;NaN;NaN
736146;АФГ Националь;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Обувьрус;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Юникстейт;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;ДЕКРА КОНСТРАКШН;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Лайф ФК;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;РегионНефтеТрейд;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Газпром-Медиа Холдинг;;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Голден Фандс;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13;10;NaN
736146;Кингкоул;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Главная дорога;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
736146;КД Групп;;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Русская аквакультура;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
736146;Мираторг АПХ;;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
736146;Стройгазмонтаж;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
736146;Информинвестгрупп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Промтрансинвест;;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;ТГ-Терминал;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Национальная Медиа Группа;СМИ;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Газпром капитал;Нефтегазовый;NaN;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;АСЦ-Холдинг;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;Даверна;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Сервистрансклининг;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;НТЦ;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ГЕОТЕК Сейсморазв;Нефтегазовый;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;ВЕКАСТРОЙ;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Дельта-Финанс;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;NaN
736146;РегионИнвест Москва;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;Волга Инженерная Группа;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Полтавская ЗернКомп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;ГарантФонд Забайкальск;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
736146;НациональнаяНеруднаяКомп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;Приманыческий;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;СевВостУгольКомп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Курорты Югры;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;БерезкаГаз Обь;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
736146;Крона Групп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;РТИ;;NaN;NaN;NaN;NaN;NaN;NaN;1;3;NaN;NaN;NaN
736146;ИСК Ямал Альянс;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;6;NaN
736146;Русь АПК;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ОТК Магистраль;;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Платинум Недвижимость;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Ривьера;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Управление отходами;ЖКХ;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
736146;НДК;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Строй Престиж;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;ТЕНЕКС-Сервис;;NaN;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;НефтеТрансСервис;;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;РИК;;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;ЭР-Телеком Холдинг;;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;РОСНАНО;Технологии;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Россети;Электроэнергетика;11;2;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;БЭТ;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;ФПК;;10;1;10;NaN;10;1;NaN;NaN;NaN;NaN;NaN
736146;Автодор ГК;Строительство;NaN;NaN;NaN;NaN;9;0;NaN;NaN;NaN;NaN;NaN
736146;ОбъединКондитерыФинанс;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;ТрансКонтейнер;Транспорт;12;3;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
736146;МЕГАКОМ;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
736146;Центр Экспертных Решений;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;Совхоз Московский+;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Хортекс–Центр;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Русская Платина;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;Ак Барс Строй;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;МРСК Волги;Электроэнергетика;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;ТПГК;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
736146;Смарт Финанс Групп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;ВиЭф Сервисес;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
736146;Нефтегазоптимизация;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
736146;ИНТЭК-Западная Сибирь;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Селигдар;Горнодобыча;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
736146;Содействие;;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;11;8;NaN
736146;Инвестгеосервис;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Опторг;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;9;NaN
736146;ЛИИН;;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
736146;Вертолеты России;Машиностроение;12;3;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
736146;ИКС 5 ФИНАНС;Ритейл;NaN;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Сервис-ВС;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;УНГП-Финанс;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;NaN
