date;entity_id;entity;sector;MDS_Corp;SP_Corp;FCH_Corp;EXP_Corp;NRA_Corp;RUS_Corp;AKM_Corp
01-Jul-2010;52786180;ГраждСамолеты Сухого;Машиностроение;NaN;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2010;53240282;Джей Эф Си Интернешнл;Пищевая промышленность и с/х;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;53974883;МОИТК;Финанс.сервисы;NaN;23;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;54976909;РУСАЛ;Металлургический;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2010;56502133;Росагролизинг;Финанс.сервисы;NaN;NaN;2;NaN;NaN;NaN;NaN
01-Jul-2010;56601059;Трубная МетКомп;Металлургический;5;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;56947007;ФСК ЕЭС;Электроэнергетика;0;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;57024227;ВБД ПП;Пищевая промышленность и с/х;NaN;3;NaN;NaN;5;NaN;NaN
01-Jul-2010;57126933;Соллерс;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2010;57903561;Сэтл Групп;Строительство;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2010;58015124;ИСТ КОММЕРЦ ИГ, ООО;Финанс.сервисы;NaN;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2010;58024063;Объединенные кондитеры;Пищевая промышленность и с/х;NaN;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2010;58681559;Копейка ТД;Ритейл;NaN;8;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;58693261;ВТБ-Лизинг;Финанс.сервисы;NaN;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;59107064;РуссНефть НК;Нефтегазовый;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2010;59849251;СИТРОНИКС;Телекоммуникации;NaN;NaN;NaN;2;4;NaN;3
01-Jul-2010;59857492;СММ;СМИ;NaN;NaN;NaN;NaN;5;NaN;3
01-Jul-2010;72689384;ЮТэйр-Финанс;Транспорт;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2010;75012898;Энел Россия;Электроэнергетика;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;75273098;МОЭСК;Электроэнергетика;2;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;75377099;Элемент Лизинг;Финанс.сервисы;NaN;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;75562448;МОЭК;Электроэнергетика;NaN;1;2;NaN;NaN;NaN;NaN
01-Jul-2010;75720657;МРСК Центра;Электроэнергетика;NaN;3;NaN;NaN;4;NaN;NaN
01-Jul-2010;75782411;РусГидро;Электроэнергетика;1;1;2;NaN;NaN;NaN;NaN
01-Jul-2010;76462766;Группа Черкизово;Пищевая промышленность и с/х;6;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;76535270;ТГК-2;Электроэнергетика;NaN;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2010;76723557;Золото Селигдара;Горнодобыча;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2010;76823425;ОГК-1, ОАО;Электроэнергетика;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;76928058;ОГК-6;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2010;78646693;Виктория ГК;Ритейл;NaN;NaN;11;NaN;NaN;NaN;NaN
01-Jul-2010;81527864;Атомэнергопром;Электроэнергетика;NaN;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;84773397;Национальная Медиа Группа;СМИ;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2010;94124398;РОСНАНО;Технологии;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2010;94421386;ТрансКонтейнер;Транспорт;2;NaN;2;NaN;NaN;NaN;NaN
01-Jul-2010;97550871;Селигдар;Горнодобыча;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2010;98982325;ИКС 5 ФИНАНС;Ритейл;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;44434;ЛУКОЙЛ НК;Нефтегазовый;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;44463;Транснефть АК;Нефтегазовый;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;44474;Транснефтепродукт АК;Нефтегазовый;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;83262;РЖД;Транспорт;0;0;0;NaN;NaN;NaN;NaN
01-Jul-2009;102798;Мосэнерго (ТГК-3);Электроэнергетика;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;103591;Татэнерго;Электроэнергетика;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2009;105348;Иркутскэнерго;Электроэнергетика;12;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;130576;Якутскэнерго;Электроэнергетика;NaN;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2009;186217;Северсталь;Металлургический;NaN;2;4;NaN;NaN;NaN;NaN
01-Jul-2009;186424;ММК;Металлургический;3;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;203335;Казаньоргсинтез;Химпром, минудобрения;NaN;23;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;282855;Искитимцемент;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2009;333859;Концерн Калина;Химпром, минудобрения;NaN;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;1125867;НМТП;Транспорт;1;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;1125991;ДВМП;Транспорт;6;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;1126989;Совкомфлот;Транспорт;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;1134530;Уралсвязьинформ;Телекоммуникации;NaN;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2009;1140111;Ростелеком Центр;Телекоммуникации;NaN;4;5;NaN;6;NaN;NaN
01-Jul-2009;1142788;Ростелеком Волга;Телекоммуникации;NaN;3;4;NaN;5;NaN;NaN
01-Jul-2009;1147136;Волгоградэлектросвязь;Телекоммуникации;5;6;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;1166228;Северо-Западный Телеком;Телекоммуникации;NaN;3;4;NaN;NaN;NaN;NaN
01-Jul-2009;2250942;Ингосстрах;Страхование;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;3112461;Мострансавто ГУП МО;Транспорт;NaN;19;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;3323809;Водоканал С-Пб ГУП;ЖКХ;0;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;3324418;Мосводоканал;ЖКХ;NaN;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;4856548;МГТС;Телекоммуникации;3;2;NaN;NaN;3;NaN;NaN
01-Jul-2009;5019458;Распадская;Горнодобыча;4;NaN;5;NaN;NaN;NaN;NaN
01-Jul-2009;5497117;Вагонмаш;Машиностроение;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2009;5757665;НЛМК;Металлургический;1;1;2;NaN;NaN;NaN;NaN
01-Jul-2009;5766801;Нижнекамскнефтехим;Химпром, минудобрения;5;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2009;5786040;Чебоксарский АгрегатЗд;Машиностроение;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2009;5797121;Промтрактор;Машиностроение;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2009;5834566;Комстар-ОТС;Телекоммуникации;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;6915137;Ренова;Финанс.сервисы;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;7500243;Мотовилихинские Заводы;Машиностроение;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2009;7504910;Иркут НПК;Машиностроение;2;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;7515014;Роствертол;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2009;8629387;Курганмашзавод;Машиностроение;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2009;9806512;Балтийский Банк;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;11161516;Группа ЛСР;Строительство;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;11288085;РАДИОНЕТ;Телекоммуникации;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2009;11307983;Альянс САК;Страхование;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;11522828;Сбербанк КИБ;Финанс.сервисы;NaN;5;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;13226852;Альянс СК;Страхование;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;13681013;Обувь России;Лёгкая промышленность;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2009;14270105;ИнВест-Полис;Страхование;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2009;14510087;БЭМЗ им. Калинина;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;6
01-Jul-2009;14788090;Кузбассразрезуголь УК;Горнодобыча;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;16334217;Интурист;Путешествия. досуг;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2009;17104761;Синтерра;Телекоммуникации;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2009;17660963;СОГАЗ;Страхование;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;17902379;ЕвроХим МХК;Химпром, минудобрения;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;17960201;Русс-Инвест ИК;Финанс.сервисы;NaN;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2009;18014126;СибирьАвиаКомп;Транспорт;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2009;18845198;Нутринвестхолдинг;Пищевая промышленность и с/х;NaN;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;26417758;ЛЕКСГАРАНТ;Страхование;NaN;6;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;27987276;Система АФК;Финанс.сервисы;NaN;NaN;NaN;1;NaN;NaN;1
01-Jul-2009;29055335;МИБ АКБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;29063984;Аэрофлот;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;1
01-Jul-2009;29278087;Галс-Девелопмент;Строительство;9;NaN;8;3;6;NaN;3
01-Jul-2009;31090505;МегаФон;Телекоммуникации;NaN;1;2;NaN;NaN;NaN;NaN
01-Jul-2009;31565247;Камская Долина;Строительство;NaN;19;NaN;6;NaN;NaN;NaN
01-Jul-2009;33099154;Юнити РЕ СПК;Страхование;5;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;33131800;ЛенСпецСМУ ССМО;Строительство;NaN;5;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;33556474;Новатэк;Нефтегазовый;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;34928854;Итера НГК;Нефтегазовый;NaN;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2009;40426826;Москва Ре;Строительство;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;42045241;Газпром нефть;Нефтегазовый;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;44577806;Норильский Никель ГМК;Металлургический;0;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;45012006;КААД;Транспорт;NaN;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;45171207;Финанс Лизинг;Финанс.сервисы;17;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;45599566;ОМЗ;Машиностроение;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;45922381;Транстелеком;Телекоммуникации;NaN;NaN;5;NaN;NaN;NaN;NaN
01-Jul-2009;46464294;Паркет-Холл;Строительство;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2009;47247771;АИЖК;Финанс.сервисы;0;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;47631699;Менеджмент-Консалтинг;Финанс.сервисы;NaN;NaN;NaN;0;NaN;NaN;NaN
01-Jul-2009;47981324;Стройкорпорация Элис;Строительство;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2009;50018413;Агроторг;Ритейл;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;52559886;Отечественные Лекарства;Фармацевтика;NaN;NaN;12;NaN;NaN;NaN;NaN
01-Jul-2009;52686811;МТС;Телекоммуникации;NaN;NaN;2;NaN;NaN;NaN;NaN
01-Jul-2009;52727777;Велес Капитал ИК;Финанс.сервисы;NaN;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;52750822;Россельхозбанк;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;52786180;ГраждСамолеты Сухого;Машиностроение;NaN;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2009;53240282;Джей Эф Си Интернешнл;Пищевая промышленность и с/х;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;53974883;МОИТК;Финанс.сервисы;NaN;19;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;54746368;МГ Групп;Строительство;NaN;NaN;20;3;NaN;NaN;NaN
01-Jul-2009;55360122;ПЛЦ;Транспорт;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2009;56502133;Росагролизинг;Финанс.сервисы;NaN;NaN;1;NaN;NaN;NaN;NaN
01-Jul-2009;56601059;Трубная МетКомп;Металлургический;5;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;56825184;ИКМО;Финанс.сервисы;NaN;19;NaN;NaN;NaN;NaN;3
01-Jul-2009;56947007;ФСК ЕЭС;Электроэнергетика;0;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;57024227;ВБД ПП;Пищевая промышленность и с/х;NaN;3;NaN;NaN;5;NaN;NaN
01-Jul-2009;57126933;Соллерс;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2009;57903561;Сэтл Групп;Строительство;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2009;58015124;ИСТ КОММЕРЦ ИГ, ООО;Финанс.сервисы;NaN;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2009;58024063;Объединенные кондитеры;Пищевая промышленность и с/х;NaN;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2009;58681559;Копейка ТД;Ритейл;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;58693261;ВТБ-Лизинг;Финанс.сервисы;NaN;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;58968350;ВИКА УК;Финанс.сервисы;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2009;59060606;ОПИН;Строительство;5;NaN;8;NaN;NaN;NaN;NaN
01-Jul-2009;59107064;РуссНефть НК;Нефтегазовый;NaN;NaN;NaN;2;NaN;NaN;2
01-Jul-2009;59849251;СИТРОНИКС;Телекоммуникации;NaN;NaN;NaN;2;4;NaN;3
01-Jul-2009;71740261;Рэйл Лизинг;Финанс.сервисы;NaN;22;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;73764840;СТС Лизинг;Финанс.сервисы;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2009;75012898;Энел Россия;Электроэнергетика;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;75273098;МОЭСК;Электроэнергетика;2;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;75377099;Элемент Лизинг;Финанс.сервисы;NaN;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;75562448;МОЭК;Электроэнергетика;NaN;1;2;NaN;NaN;NaN;NaN
01-Jul-2009;75720657;МРСК Центра;Электроэнергетика;NaN;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2009;75782411;РусГидро;Электроэнергетика;NaN;0;2;NaN;NaN;NaN;NaN
01-Jul-2009;76823425;ОГК-1, ОАО;Электроэнергетика;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;76928058;ОГК-6;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2009;94124398;РОСНАНО;Технологии;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;94421386;ТрансКонтейнер;Транспорт;2;NaN;2;NaN;NaN;NaN;NaN
01-Jul-2009;98982325;ИКС 5 ФИНАНС;Ритейл;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2009;99567692;Росвеб Офис;0;NaN;NaN;NaN;NaN;NaN;NaN;4
01-Jul-2008;44434;ЛУКОЙЛ НК;Нефтегазовый;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;44440;ЮКОС НК, ОАО;Нефтегазовый;NaN;23;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;44463;Транснефть АК;Нефтегазовый;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;44474;Транснефтепродукт АК;Нефтегазовый;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;83262;РЖД;Транспорт;0;0;0;NaN;NaN;NaN;NaN
01-Jul-2008;101356;Орелэнерго, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;102048;Нижновэнерго, ФЛ МРСК Центра и Приволжья, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2008;102385;Тверьэнерго, ФЛ МРСК Центра, ОАО ;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;102433;Костромаэнерго, ФЛ МРСК Центра, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;102752;Липецкэнерго, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2008;102798;Мосэнерго (ТГК-3);Электроэнергетика;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;103533;Тамбовэнерго, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;103591;Татэнерго;Электроэнергетика;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2008;104028;КорпСервисСистем;Технологии;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2008;104366;Воронежэнерго, ФЛ МРСК Центра, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;104610;Курскэнерго, ФЛ МРСК Центра, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2008;105348;Иркутскэнерго;Электроэнергетика;4;5;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;105638;Кузбассэнерго (ТГК-12);Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2008;106810;Брянскэнерго, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;107436;Смоленскэнерго, ФЛ МРСК Центра, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;107577;Ярэнерго, ФЛ МРСК Центра, ОАО;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;127663;ОАО энергетики и электрификации "Ивэнерго";Электроэнергетика;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2008;136352;Татнефть;Нефтегазовый;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2008;186217;Северсталь;Металлургический;NaN;2;3;NaN;NaN;NaN;NaN
01-Jul-2008;186424;ММК;Металлургический;2;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;186654;ЧТПЗ;Металлургический;5;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;203275;Каустик Волгоград;Химпром, минудобрения;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;203335;Казаньоргсинтез;Химпром, минудобрения;NaN;8;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;237328;Пласткард;Химпром, минудобрения;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;282855;Искитимцемент;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2008;333859;Концерн Калина;Химпром, минудобрения;NaN;4;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;336929;Лебедянский;Пищевая промышленность и с/х;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;1125867;НМТП;Транспорт;1;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;1134530;Уралсвязьинформ;Телекоммуникации;NaN;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2008;1140111;Ростелеком Центр;Телекоммуникации;NaN;4;10;NaN;6;NaN;NaN
01-Jul-2008;1142788;Ростелеком Волга;Телекоммуникации;NaN;3;4;NaN;5;NaN;NaN
01-Jul-2008;1147136;Волгоградэлектросвязь;Телекоммуникации;5;5;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;1166228;Северо-Западный Телеком;Телекоммуникации;NaN;3;4;NaN;NaN;NaN;NaN
01-Jul-2008;2250942;Ингосстрах;Страхование;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;3112461;Мострансавто ГУП МО;Транспорт;NaN;10;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;3323809;Водоканал С-Пб ГУП;ЖКХ;0;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;4856548;МГТС;Телекоммуникации;3;2;NaN;NaN;3;NaN;NaN
01-Jul-2008;5019458;Распадская;Горнодобыча;3;NaN;5;NaN;NaN;NaN;NaN
01-Jul-2008;5497117;Вагонмаш;Машиностроение;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2008;5757665;НЛМК;Металлургический;1;1;2;NaN;NaN;NaN;NaN
01-Jul-2008;5766801;Нижнекамскнефтехим;Химпром, минудобрения;5;NaN;5;NaN;NaN;NaN;NaN
01-Jul-2008;5784153;АстраханьЭнерго;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;5793815;Вологдаэнерго;Электроэнергетика;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;5834566;Комстар-ОТС;Телекоммуникации;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;6915137;Ренова;Финанс.сервисы;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;7500243;Мотовилихинские Заводы;Машиностроение;NaN;NaN;NaN;NaN;7;NaN;2
01-Jul-2008;7504910;Иркут НПК;Машиностроение;1;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;7515014;Роствертол;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2008;9806512;Балтийский Банк;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;11161516;Группа ЛСР;Строительство;4;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;11288085;РАДИОНЕТ;Телекоммуникации;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2008;11307983;Альянс САК;Страхование;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;11522828;Сбербанк КИБ;Финанс.сервисы;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;12147702;Ростовэнерго;Электроэнергетика;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2008;13226852;Альянс СК;Страхование;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;14510087;БЭМЗ им. Калинина;Машиностроение;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2008;14788090;Кузбассразрезуголь УК;Горнодобыча;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17230282;РАО ЕЭС;Электроэнергетика;2;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17598496;Интеко;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2008;17902379;ЕвроХим МХК;Химпром, минудобрения;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17960201;Русс-Инвест ИК;Финанс.сервисы;NaN;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2008;18845198;Нутринвестхолдинг;Пищевая промышленность и с/х;NaN;6;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;26417758;ЛЕКСГАРАНТ;Страхование;NaN;6;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;29055335;МИБ АКБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;29063984;Аэрофлот;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;1
01-Jul-2008;29278087;Галс-Девелопмент;Строительство;NaN;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2008;31090505;МегаФон;Телекоммуникации;NaN;1;2;NaN;NaN;NaN;NaN
01-Jul-2008;31565247;Камская Долина;Строительство;NaN;9;NaN;4;NaN;NaN;NaN
01-Jul-2008;33099154;Юнити РЕ СПК;Страхование;5;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;33131800;ЛенСпецСМУ ССМО;Строительство;NaN;5;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;33556474;Новатэк;Нефтегазовый;NaN;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;34337745;Северная верфь ССЗ СПб;Машиностроение;NaN;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;40426826;Москва Ре;Строительство;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;42045241;Газпром нефть;Нефтегазовый;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;44577806;Норильский Никель ГМК;Металлургический;0;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;45012006;КААД;Транспорт;NaN;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;45171207;Финанс Лизинг;Финанс.сервисы;2;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;45599566;ОМЗ;Машиностроение;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;45922381;Транстелеком;Телекоммуникации;NaN;NaN;5;NaN;NaN;NaN;NaN
01-Jul-2008;46464294;Паркет-Холл;Строительство;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;47247771;АИЖК;Финанс.сервисы;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;47981324;Стройкорпорация Элис;Строительство;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2008;50018413;Агроторг;Ритейл;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;52686811;МТС;Телекоммуникации;NaN;NaN;2;NaN;NaN;NaN;NaN
01-Jul-2008;52727777;Велес Капитал ИК;Финанс.сервисы;NaN;8;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;52750822;Россельхозбанк;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;53240282;Джей Эф Си Интернешнл;Пищевая промышленность и с/х;NaN;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;53974883;МОИТК;Финанс.сервисы;NaN;6;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;54746368;МГ Групп;Строительство;6;NaN;9;3;NaN;NaN;NaN
01-Jul-2008;56502133;Росагролизинг;Финанс.сервисы;NaN;NaN;1;NaN;NaN;NaN;NaN
